feature,ic_long,ic_short,ic_combined,mean,std,null_pct,importance_long,importance_short,importance_combined,category
obv,-0.041704113938668616,-0.02222298664054355,0.03196355028960608,3428557.7518415023,24097513.939087063,0.0,6706.982940673828,11034.684217453003,17741.66715812683,Volume
obv_ema_10,-0.04146829001359115,-0.02259332220653037,0.03203080611006076,3425792.1072910237,24080199.284601014,0.0,10220.189460754395,7906.709062576294,18126.89852333069,Moving Averages
time_since_open,0.046151202249581164,0.0841749325958677,0.06516306742272443,436.17751363790467,112.1449885246999,0.0,12412.454555511475,68971.228307724,81383.68286323547,Time-Based
time_to_close,-0.046151202249581164,-0.0841749325958677,0.06516306742272443,-46.177513637904646,112.1449885246999,0.0,89739.82704925537,16215.646160125732,105955.4732093811,Time-Based
is_first_30min,,,,0.0,0.0,0.0,0.0,0.0,0.0,Time-Based
is_last_30min,-0.010217577278988834,0.012797931408972082,0.011507754343980457,0.6975107613597838,0.4593359327845782,0.0,0.0,0.0,0.0,Time-Based
is_lunch_hour,,,,0.0,0.0,0.0,0.0,0.0,0.0,Time-Based
price_position_5,-0.006002761378192943,0.0044529041330638895,0.005227832755628416,0.5008503531735358,0.31272816776479434,0.0,0.0,0.0,0.0,Support/Resistance
price_position_10,-0.008433975212220824,0.008427660984523704,0.008430818098372265,0.5031059949268213,0.30923293479042274,0.0,0.0,106.14680290222168,106.14680290222168,Support/Resistance
price_position_20,-0.009400375208766226,0.015480533127234518,0.01244045416800037,0.5032183543115643,0.3057321549666655,0.0,0.0,0.0,0.0,Support/Resistance
price_position_50,-0.009747048912046415,0.01515217479509844,0.012449611853572427,0.5010760887969622,0.30305436241131045,0.0,0.0,443.26919174194336,443.26919174194336,Support/Resistance
volume_price_ratio,0.07398079419351103,0.06641616479456652,0.07019847949403878,969.2036963951815,3370.7831888832275,0.0,474.9687957763672,1447.9813423156738,1922.950138092041,Volume
range_volume_ratio,0.053984315694848725,0.03053957639392866,0.042261946044388696,0.001542678486379963,0.0017074566816719914,0.0,0.0,164.508207321167,164.508207321167,Volume
volatility_volume_ratio,0.038432478462134496,0.014635435688218587,0.026533957075176542,0.0013386749804662195,0.0020222555856698166,0.0,0.0,41.82939910888672,41.82939910888672,Volatility
rsi_volume_ratio,-0.04282456739419359,-0.03650075377765498,0.039662660585924284,66.06508207264112,49.84618707076905,0.0,0.0,115.15599822998047,115.15599822998047,Momentum Oscillators
atr_volume_ratio,0.04216775293584991,0.018304795714535322,0.030236274325192616,0.0018079756470183613,0.0021632087564134425,0.0,145.88999938964844,20.097999572753906,165.98799896240234,Volatility
returns_volume,-0.007003964568093139,-0.0006630874801607307,0.0038335260241269347,-2.135024465859589e-05,0.006719890950826884,0.0,0.0,0.0,0.0,Volume
volatility_returns,0.07038849373546886,0.05349417256507944,0.061941333150274155,8.110584815301222e-06,8.337920420406359e-05,0.0,104.02200317382812,1125.8376083374023,1229.8596115112305,Volatility
rsi_momentum,-0.0073390194409102705,0.019800271220103992,0.01356964533050713,5.371066884923634,35.94263012577004,0.0,0.0,338.07389640808105,338.07389640808105,Momentum Oscillators
adx_returns,-0.008502718589394737,0.019468768136058804,0.01398574336272677,-0.007614744887335951,0.3935339267237257,0.0,0.0,25.115999221801758,25.115999221801758,Trend Strength
rsi_diff_7_21,-0.004841039251794633,-0.0021787547143489907,0.0035098969830718117,0.11727498768941047,19.12616022921822,0.0,0.0,171.0666961669922,171.0666961669922,Momentum Oscillators
volatility_diff_5_20,0.0026276585498446856,0.0036595399805382997,0.0031435992651914924,-8.240545730593209e-05,0.0008859502387164102,0.0,0.0,0.0,0.0,Volatility
volume_ratio_diff_5_20,-0.055127128062906615,-0.05923095844349667,0.05717904325320164,-0.013724867192725459,0.432599142211052,0.0,839.3849029541016,1303.5377044677734,2142.922607421875,Volume
returns_20_rank,-0.0055022196190468615,0.020107422306241157,0.01280482096264401,0.5009511497956292,0.2882069685403772,0.0,0.0,260.9817008972168,260.9817008972168,Returns/Momentum
volume_ratio_20_rank,0.04866604519632812,0.0545887016815559,0.05162737343894201,0.5009115391388194,0.2887561859912326,0.0,0.0,0.0,0.0,Volume
volatility_20_rank,0.04304709294451431,-0.0016300966140512262,0.022338594779282767,0.4968861117389676,0.2881738360006325,0.0,7585.823696136475,4432.633014678955,12018.45671081543,Volatility
rsi_14_rank,-0.007633880632151743,0.01560159847760149,0.011617739554876617,0.5007695648241137,0.28845256490071625,0.0,0.0,0.0,0.0,Momentum Oscillators
skew_10,0.003351507670805842,0.00794630903378858,0.005648908352297211,-0.0020325798751805154,0.7970647140114264,0.0,0.0,652.6659984588623,652.6659984588623,Statistical
kurt_10,0.01736833157542915,0.00441954049227564,0.010893936033852395,0.29431223476520896,1.6767449817819178,0.0,0.0,368.404504776001,368.404504776001,Statistical
skew_20,0.00866996819321679,0.008468165586048978,0.008569066889632885,-0.01120096245342748,0.7942428987049159,0.0,1133.8976974487305,1429.2031059265137,2563.100803375244,Statistical
kurt_20,0.03235501165342441,0.003963890041948717,0.018159450847686564,0.684068609362608,2.353770856240989,0.0,1287.7779541015625,1494.3363094329834,2782.114263534546,Statistical
skew_50,-0.0057149872696110006,0.0025280332283630857,0.004121510248987043,-0.031029836699533284,1.1525377900472484,0.0,3660.860107421875,9083.527824401855,12744.38793182373,Statistical
kurt_50,0.04032597423406711,0.004123038149216484,0.022224506191641798,2.194738080806355,6.263536856747711,0.0,1752.5549125671387,6596.348386764526,8348.903299331665,Statistical
acceleration_5,-0.003502984889314469,-0.002067504765977197,0.002785244827645833,-6.988736604666973e-08,0.00042385061963294703,0.0,0.0,0.0,0.0,Statistical
acceleration_10,-0.005678370550999075,-0.005246025200864777,0.005462197875931926,-9.611388542765758e-08,0.00021038067974599872,0.0,0.0,28.553800582885742,28.553800582885742,Statistical
acceleration_20,-0.0023662978509709207,-0.0008915670251756104,0.0016289324380732656,-3.92392075484992e-08,0.00010532761737944918,0.0,0.0,0.0,0.0,Statistical
dist_to_resistance_20,0.0661413659083924,0.02874479091606901,0.04744307841223071,0.003352691610651243,0.004794886829833049,0.0,0.0,56.106201171875,56.106201171875,Support/Resistance
dist_to_support_20,0.05050420918601839,0.05365025796331499,0.05207723357466669,0.0032872513087007236,0.004548103472268343,0.0,359.32000732421875,559.4433059692383,918.763313293457,Support/Resistance
dist_to_resistance_50,0.056747188633017795,0.02501151169493084,0.040879350163974315,0.005584987951698758,0.007451781762305468,0.0,465.16510009765625,448.13690185546875,913.302001953125,Support/Resistance
dist_to_support_50,0.044126088064856954,0.05410324698074407,0.04911466752280051,0.005387380897951794,0.0070375517300796525,0.0,593.361213684082,609.6790962219238,1203.0403099060059,Support/Resistance
fvg_up,0.0019248389463828552,-0.0035146487417021706,0.002719743844042513,0.13199745220312517,0.33848799803687113,0.0,0.0,21.245399475097656,21.245399475097656,ICT Concepts
fvg_down,-0.006411051520459661,0.008849958720761483,0.007630505120610572,0.12927500796186522,0.33550406894451357,0.0,0.0,46.99589920043945,46.99589920043945,ICT Concepts
order_block_bull,0.004324422423035448,0.00274757669539134,0.003535999559213394,0.08684597129619166,0.2816092125016736,0.0,0.0,0.0,0.0,ICT Concepts
order_block_bear,0.0019052919199946928,0.0002137218379896284,0.0010595068789921605,0.08747778382765387,0.28253392922666143,0.0,0.0,0.0,0.0,ICT Concepts
liquidity_grab_high,-0.0062258084354427645,0.007511516874174744,0.006868662654808754,0.23554793042870792,0.4243407862785057,0.0,0.0,0.0,0.0,ICT Concepts
liquidity_grab_low,0.009933392017947029,-0.0035902990989737293,0.006761845558460379,0.23093004859306138,0.42142776516251,0.0,0.0,0.0,0.0,ICT Concepts
buying_pressure,0.06297049840694052,0.054881426356729004,0.058925962381834764,51092.55630213281,174617.62966542877,0.0,0.0,0.0,0.0,Volume-Price Analysis
selling_pressure,0.06468559504055012,0.05549073649080554,0.060088165765677826,51104.6740631799,172005.31860807756,0.0,0.0,0.0,0.0,Volume-Price Analysis
pressure_ratio,0.001246864142426843,0.0014429435456376287,0.0013449038440322358,353407863278.5572,4082282010782.1606,0.0,0.0,42.0349006652832,42.0349006652832,Volume-Price Analysis
pv_divergence,-0.05674454661683927,-0.05585859333239782,0.05630156997461855,-0.4403915210540769,2.3740643042983254,0.0,117.95800018310547,149.5971965789795,267.55519676208496,Volume-Price Analysis
